date,state,households,participation,per_person,total_cost,prev_per_person,prev_total_cost,per_person_change,total_cost_change,abs_person_change,abs_total_cost_change
2007-02-01,Arizona,216555,530707,384.94,8.3361528E7,388.72,8.4681996E7,-3.78,-1320468.0,3.78,1320468.0
1989-01-01,Michigan,363165,873318,316.38,1.14896576E8,320.16,1.15040304E8,-3.78,-143728.0,3.78,143728.0
1995-08-01,Georgia,325945,804348,378.93,1.23511904E8,375.15,1.21010195E8,3.78,2501709.0,3.78,2501709.0
1996-04-01,Georgia,325693,795621,375.59,1.22329226E8,379.37,1.23769567E8,-3.78,-1440341.0,3.78,1440341.0
2008-06-01,South Carolina,260803,599339,340.57,8.8820785E7,344.35,8.8436887E7,-3.78,383898.0,3.78,383898.0
1993-12-01,West Virginia,126242,322623,384.15,4.8494546E7,387.93,4.9016692E7,-3.78,-522146.0,3.78,522146.0
1992-02-01,Missouri,215103,551903,407.31,8.7615308E7,411.09,8.7689146E7,-3.78,-73838.0,3.78,73838.0
2000-06-01,Pennsylvania,350422,772405,291.25,1.02062041E8,287.47,9.9789927E7,3.78,2272114.0,3.78,2272114.0
2016-06-01,Idaho,77699,180441,358.74,2.7873839E7,362.52,2.8565579E7,-3.78,-691740.0,3.78,691740.0
1997-02-01,New York,910432,1940767,333.04,3.03204475E8,336.82,3.09538282E8,-3.78,-6333807.0,3.78,6333807.0
2001-04-01,Oklahoma,108698,256674,305.37,3.3194363E7,309.15,3.3777338E7,-3.78,-582975.0,3.78,582975.0
2008-06-01,Oklahoma,175596,417040,341.57,5.9977135E7,345.35,6.043294E7,-3.78,-455805.0,3.78,455805.0
2014-03-01,Colorado,235937,508211,377.22,8.9000661E7,373.44,8.6743717E7,3.78,2256944.0,3.78,2256944.0
1994-04-01,Maine,62246,139265,334.41,2.0816187E7,338.19,2.1291317E7,-3.78,-475130.0,3.78,475130.0
2006-05-01,Maine,81960,160832,279.58,2.2914673E7,283.36,2.312049E7,-3.78,-205817.0,3.78,205817.0
2007-12-01,Maine,83059,165188,285.87,2.3744419E7,282.09,2.3350515E7,3.78,393904.0,3.78,393904.0
2007-04-01,Washington,273560,539125,287.66,7.8690264E7,291.44,8.0696966E7,-3.78,-2006702.0,3.78,2006702.0
1989-01-01,Mississippi,171771,496345,417.87,7.1779202E7,421.65,7.2117126E7,-3.78,-337924.0,3.78,337924.0
2023-02-01,Nebraska,77633,156601,379.8,2.9484973E7,383.58,2.9880262E7,-3.78,-395289.0,3.78,395289.0
2019-06-01,Alaska,39241,87307,476.58,1.8701591E7,472.81,1.8502178E7,3.77,199413.0,3.77,199413.0
1991-04-01,Wyoming,12038,32518,400.45,4820683.0,404.22,4826398.0,-3.77,-5715.0,3.77,5715.0
1994-09-01,Delaware,21247,57366,391.09,8309547.0,394.86,8547567.0,-3.77,-238020.0,3.77,238020.0
1999-04-01,Kansas,51996,115113,253.04,1.3157138E7,256.81,1.3377561E7,-3.77,-220423.0,3.77,220423.0
2017-10-01,South Dakota,40429,90383,366.92,1.4834453E7,370.69,1.5027732E7,-3.77,-193279.0,3.77,193279.0
2024-01-01,South Dakota,37378,75082,426.84,1.5954445E7,430.61,1.5813606E7,-3.77,140839.0,3.77,140839.0
2010-06-01,California,1434223,3323895,502.58,7.20816778E8,506.35,7.15767563E8,-3.77,5049215.0,3.77,5049215.0
2001-03-01,Montana,26928,63164,317.21,8541759.0,313.44,8340638.0,3.77,201121.0,3.77,201121.0
1992-03-01,Kentucky,201856,540917,425.27,8.5841359E7,429.04,8.5810311E7,-3.77,31048.0,3.77,31048.0
1995-12-01,New Mexico,86996,237262,405.63,3.5288241E7,409.4,3.5162934E7,-3.77,125307.0,3.77,125307.0
2007-04-01,New Mexico,90980,230693,351.62,3.1990108E7,355.39,3.2509248E7,-3.77,-519140.0,3.77,519140.0
1991-05-01,Tennessee,244272,622605,381.93,9.329226E7,385.7,9.4202245E7,-3.77,-909985.0,3.77,909985.0
2011-06-01,Connecticut,209399,383390,358.97,7.5167901E7,355.2,7.3960348E7,3.77,1207553.0,3.77,1207553.0
2006-08-01,Minnesota,126011,262467,292.57,3.6867318E7,296.34,3.7500162E7,-3.77,-632844.0,3.77,632844.0
2001-07-01,Oklahoma,112111,266739,306.45,3.4356153E7,302.68,3.3447576E7,3.77,908577.0,3.77,908577.0
1994-01-01,Mississippi,198126,523278,379.47,7.5185398E7,375.7,7.3536037E7,3.77,1649361.0,3.77,1649361.0
2013-04-01,Nebraska,79621,179816,385.25,3.0673672E7,389.02,3.1179076E7,-3.77,-505404.0,3.77,505404.0
2014-01-01,Texas,1614284,3870787,378.46,6.10934717E8,382.22,6.22849612E8,-3.76,-1.1914895E7,3.76,1.1914895E7
2019-09-01,Delaware,59840,122139,290.53,1.7385369E7,294.29,1.8032626E7,-3.76,-647257.0,3.76,647257.0
2021-08-01,Delaware,56955,113932,534.95,3.0468329E7,538.71,3.0740108E7,-3.76,-271779.0,3.76,271779.0
1989-06-01,Louisiana,246992,728601,427.58,1.05610209E8,431.34,1.06666027E8,-3.76,-1055818.0,3.76,1055818.0
2009-05-01,Michigan,718277,1499440,411.94,2.95882732E8,415.7,2.88985897E8,-3.76,6896835.0,3.76,6896835.0
1994-05-01,South Dakota,19400,53200,388.86,7543952.0,392.62,7891710.0,-3.76,-347758.0,3.76,347758.0
2002-03-01,Oregon,182229,368584,276.28,5.0345667E7,280.04,5.0257989E7,-3.76,87678.0,3.76,87678.0
1994-06-01,Pennsylvania,529401,1203742,342.42,1.81280073E8,346.18,1.85438341E8,-3.76,-4158268.0,3.76,4158268.0
2012-04-01,Pennsylvania,875857,1809656,367.11,3.2153565E8,370.87,3.25684428E8,-3.76,-4148778.0,3.76,4148778.0
2006-04-01,Florida,603718,1205865,294.48,1.77784635E8,298.24,1.81853407E8,-3.76,-4068772.0,3.76,4068772.0
1997-03-01,Kentucky,177499,456779,369.99,6.5672367E7,366.23,6.4928506E7,3.76,743861.0,3.76,743861.0
2005-01-01,Kentucky,245289,570871,354.08,8.6850186E7,357.84,8.6723007E7,-3.76,127179.0,3.76,127179.0
2007-06-01,Illinois,575635,1259219,358.38,2.06290168E8,354.62,2.02154696E8,3.76,4135472.0,3.76,4135472.0
1996-10-01,Hawaii,59603,132207,566.6,3.3771574E7,570.36,3.3798731E7,-3.76,-27157.0,3.76,27157.0
2000-09-01,New Jersey,144659,323674,310.27,4.4882352E7,314.03,4.6231813E7,-3.76,-1349461.0,3.76,1349461.0
2020-02-01,North Dakota,22907,47673,302.6,6931710.0,298.84,6885554.0,3.76,46156.0,3.76,46156.0
2007-12-01,Wyoming,9496,22417,360.28,3421265.0,356.53,3362504.0,3.75,58761.0,3.75,58761.0
1989-11-01,Louisiana,249308,723042,476.83,1.18876939E8,480.58,1.19299371E8,-3.75,-422432.0,3.75,422432.0
2008-09-01,Utah,58072,146359,350.76,2.0369362E7,347.01,1.9752157E7,3.75,617205.0,3.75,617205.0
2009-05-01,Montana,42414,96044,448.19,1.9009696E7,451.94,1.8754584E7,-3.75,255112.0,3.75,255112.0
1994-01-01,Ohio,537009,1263401,376.03,2.01927917E8,379.78,2.03392499E8,-3.75,-1464582.0,3.75,1464582.0
2007-01-01,Tennessee,390023,870101,342.81,1.33706101E8,346.56,1.33241276E8,-3.75,464825.0,3.75,464825.0
2013-04-01,Tennessee,662972,1343265,376.24,2.49437918E8,372.49,2.4632393E8,3.75,3113988.0,3.75,3113988.0
1997-12-01,Minnesota,94453,218748,286.58,2.7068343E7,290.33,2.7907843E7,-3.75,-839500.0,3.75,839500.0
2024-10-01,Wisconsin,370202,703430,320.18,1.18527856E8,316.43,1.17314008E8,3.75,1213848.0,3.75,1213848.0
2012-11-01,Nevada,173401,360777,360.59,6.2527436E7,364.34,6.3153213E7,-3.75,-625777.0,3.75,625777.0
1991-06-01,Oklahoma,118287,301111,377.91,4.4702167E7,381.66,4.5249508E7,-3.75,-547341.0,3.75,547341.0
2005-04-01,Iowa,90733,209328,341.21,3.0958286E7,344.96,3.1120476E7,-3.75,-162190.0,3.75,162190.0
1995-01-01,Massachusetts,181934,418663,324.93,5.9116823E7,321.18,5.9559562E7,3.75,-442739.0,3.75,442739.0
1989-05-01,North Dakota,14198,38680,324.54,4607896.0,320.79,4675996.0,3.75,-68100.0,3.75,68100.0
2019-10-01,Mississippi,206464,440496,304.88,6.2945591E7,301.13,6.2395962E7,3.75,549629.0,3.75,549629.0
2023-07-01,New Hampshire,41593,76631,318.46,1.3245307E7,322.2,1.3480075E7,-3.74,-234768.0,3.74,234768.0
2015-05-01,California,2103684,4421016,404.82,8.51609488E8,408.56,8.5754014E8,-3.74,-5930652.0,3.74,5930652.0
2018-08-01,Guam,15727,45356,695.92,1.0944662E7,699.66,1.0895138E7,-3.74,49524.0,3.74,49524.0
2004-12-01,Oregon,216765,427152,301.67,6.539194E7,297.93,6.4560832E7,3.74,831108.0,3.74,831108.0
1990-04-01,Missouri,169646,441823,393.49,6.6753716E7,397.23,6.7551224E7,-3.74,-797508.0,3.74,797508.0
2011-09-01,Missouri,440102,949889,391.43,1.72265698E8,395.17,1.73561257E8,-3.74,-1295559.0,3.74,1295559.0
2024-12-01,Missouri,328068,668210,414.03,1.35829809E8,417.77,1.3727921E8,-3.74,-1449401.0,3.74,1449401.0
1996-10-01,Pennsylvania,462452,1051843,338.28,1.56442529E8,334.54,1.57027902E8,3.74,-585373.0,3.74,585373.0
2000-03-01,District of Columbia,36548,81286,334.53,1.2226747E7,338.27,1.2339593E7,-3.74,-112846.0,3.74,112846.0
2010-03-01,District of Columbia,64729,116068,367.32,2.3776359E7,371.06,2.3357843E7,-3.74,418516.0,3.74,418516.0
1995-12-01,Kentucky,185318,481535,392.07,7.2656795E7,395.81,7.3496087E7,-3.74,-839292.0,3.74,839292.0
2006-03-01,New Mexico,95931,244910,362.53,3.4777526E7,366.27,3.5005644E7,-3.74,-228118.0,3.74,228118.0
2014-11-01,New Mexico,201340,445712,383.25,7.7164946E7,379.51,7.6370537E7,3.74,794409.0,3.74,794409.0
2023-09-01,Vermont,40305,68240,336.36,1.3556649E7,332.62,1.3490525E7,3.74,66124.0,3.74,66124.0
2003-05-01,Wisconsin,121086,300436,295.21,3.5745145E7,291.47,3.5153281E7,3.74,591864.0,3.74,591864.0
1991-02-01,Oklahoma,116864,297913,387.52,4.5287018E7,383.78,4.4420747E7,3.74,866271.0,3.74,866271.0
2000-07-01,Iowa,52160,122248,297.6,1.5522954E7,301.34,1.5785883E7,-3.74,-262929.0,3.74,262929.0
2002-11-01,Iowa,64402,149146,334.31,2.152992E7,330.57,2.0741016E7,3.74,788904.0,3.74,788904.0
2000-04-01,Mississippi,105137,268593,336.54,3.5382172E7,340.28,3.5789421E7,-3.74,-407249.0,3.74,407249.0
2010-01-01,Nebraska,69502,161001,423.52,2.9435687E7,427.26,2.9101891E7,-3.74,333796.0,3.74,333796.0
2019-11-01,Wyoming,11413,25465,316.03,3606872.0,319.76,3666049.0,-3.73,-59177.0,3.73,59177.0
2007-07-01,Kansas,84125,185130,302.66,2.5460952E7,298.93,2.4988767E7,3.73,472185.0,3.73,472185.0
2009-11-01,California,1295212,3041650,515.55,6.67755591E8,519.28,6.65675116E8,-3.73,2080475.0,3.73,2080475.0
1996-09-01,Guam,5818,18214,817.56,4756545.0,821.29,4773364.0,-3.73,-16819.0,3.73,16819.0
1996-01-01,South Carolina,139905,359791,377.71,5.2843416E7,381.44,5.3042238E7,-3.73,-198822.0,3.73,198822.0
2001-09-01,West Virginia,95653,224112,285.29,2.7287933E7,281.56,2.6848913E7,3.73,439020.0,3.73,439020.0
2012-08-01,Kentucky,410475,861376,377.57,1.549819E8,381.3,1.55859857E8,-3.73,-877957.0,3.73,877957.0
1994-08-01,Idaho,29026,78458,337.2,9787390.0,340.93,9844824.0,-3.73,-57434.0,3.73,57434.0
2002-11-01,Minnesota,106548,227574,307.28,3.2739163E7,303.55,3.2266746E7,3.73,472417.0,3.73,472417.0
2018-01-01,Vermont,41802,75190,285.18,1.1920846E7,288.91,1.2000437E7,-3.73,-79591.0,3.73,79591.0
1990-11-01,Wisconsin,96575,284372,415.98,4.0172123E7,419.71,3.9784972E7,-3.73,387151.0,3.73,387151.0
1995-07-01,Nevada,45115,96657,346.93,1.565166E7,343.2,1.5681588E7,3.73,-29928.0,3.73,29928.0
1992-07-01,Iowa,75903,190191,355.36,2.6973164E7,359.09,2.7590351E7,-3.73,-617187.0,3.73,617187.0
2005-07-01,Maine,79756,157266,283.63,2.2620393E7,287.36,2.2681787E7,-3.73,-61394.0,3.73,61394.0
1997-01-01,Massachusetts,154337,351396,303.63,4.6862181E7,299.9,4.6619908E7,3.73,242273.0,3.73,242273.0
2017-05-01,Delaware,70365,143729,322.34,2.2681458E7,326.06,2.2928106E7,-3.72,-246648.0,3.72,246648.0
2016-03-01,Kansas,114226,253183,338.11,3.862076E7,341.83,3.941694E7,-3.72,-796180.0,3.72,796180.0
1990-04-01,Oregon,94789,220829,368.09,3.4891317E7,364.37,3.8225974E7,3.72,-3334657.0,3.72,3334657.0
2001-07-01,South Carolina,135467,330142,322.57,4.3698157E7,318.85,4.2262668E7,3.72,1435489.0,3.72,1435489.0
1996-05-01,Montana,28728,71950,355.85,1.0222754E7,359.57,1.0433718E7,-3.72,-210964.0,3.72,210964.0
2008-08-01,Montana,35954,81240,321.56,1.1561439E7,325.28,1.1646675E7,-3.72,-85236.0,3.72,85236.0
2001-01-01,Pennsylvania,345430,755465,289.76,1.00090194E8,293.48,1.01276442E8,-3.72,-1186248.0,3.72,1186248.0
2008-06-01,Pennsylvania,564345,1199230,305.56,1.7244147E8,309.28,1.74252523E8,-3.72,-1811053.0,3.72,1811053.0
2000-10-01,District of Columbia,33548,74335,330.19,1.1077173E7,333.91,1.1647601E7,-3.72,-570428.0,3.72,570428.0
2003-02-01,Florida,499549,1032787,278.52,1.39134614E8,282.24,1.40908996E8,-3.72,-1774382.0,3.72,1774382.0
2004-02-01,Florida,572320,1180273,302.21,1.72956921E8,305.93,1.76858086E8,-3.72,-3901165.0,3.72,3901165.0
2003-05-01,Kentucky,211922,509945,339.28,7.1900713E7,343.0,7.1200804E7,-3.72,699909.0,3.72,699909.0
2013-10-01,Rhode Island,101542,180860,345.75,3.5108001E7,342.03,3.4629837E7,3.72,478164.0,3.72,478164.0
1995-06-01,Minnesota,132596,313347,311.7,4.1330279E7,307.98,4.0431769E7,3.72,898510.0,3.72,898510.0
2017-04-01,New York,1605867,2900177,324.26,5.20733751E8,327.98,5.31238509E8,-3.72,-1.0504758E7,3.72,1.0504758E7
2005-07-01,Nevada,54060,118789,319.58,1.727631E7,323.3,1.7694577E7,-3.72,-418267.0,3.72,418267.0
2014-06-01,Hawaii,99320,194865,598.83,5.9476295E7,602.55,5.9568726E7,-3.72,-92431.0,3.72,92431.0
2010-09-01,New Jersey,336693,690075,409.45,1.37859E8,413.17,1.36436905E8,-3.72,1422095.0,3.72,1422095.0
1990-12-01,North Dakota,15384,39980,363.54,5592636.0,367.26,5475077.0,-3.72,117559.0,3.72,117559.0
2012-06-01,Nebraska,77260,175930,395.36,3.0545887E7,391.64,3.0313696E7,3.72,232191.0,3.72,232191.0
1995-11-01,Kansas,72054,173422,339.22,2.4442524E7,342.93,2.5215329E7,-3.71,-772805.0,3.71,772805.0
2021-04-01,Arizona,438306,933819,531.36,2.32898383E8,535.07,2.30979964E8,-3.71,1918419.0,3.71,1918419.0
2006-01-01,New Hampshire,27361,56351,289.72,7927085.0,293.43,7938518.0,-3.71,-11433.0,3.71,11433.0
1994-06-01,North Carolina,258305,626370,340.84,8.8039958E7,344.55,8.90179E7,-3.71,-977942.0,3.71,977942.0
2005-04-01,California,785463,1990739,409.61,3.21728301E8,413.32,3.26173288E8,-3.71,-4444987.0,3.71,4444987.0
1999-09-01,Georgia,238256,584664,336.43,8.0153494E7,340.14,8.1559484E7,-3.71,-1405990.0,3.71,1405990.0
2001-09-01,Georgia,246104,601319,338.63,8.3335802E7,334.92,8.1827736E7,3.71,1508066.0,3.71,1508066.0
2008-04-01,Georgia,409839,1002500,384.9,1.57745401E8,388.61,1.58004437E8,-3.71,-259036.0,3.71,259036.0
2016-09-01,West Virginia,174961,351391,310.29,5.4287123E7,314.0,5.5081093E7,-3.71,-793970.0,3.71,793970.0
2004-04-01,Missouri,279818,651987,340.07,9.515768E7,343.78,9.6313706E7,-3.71,-1156026.0,3.71,1156026.0
2017-04-01,Pennsylvania,949708,1837461,309.8,2.94211947E8,313.51,2.97813693E8,-3.71,-3601746.0,3.71,3601746.0
1999-03-01,District of Columbia,38597,86217,357.28,1.3789728E7,360.99,1.3457356E7,-3.71,332372.0,3.71,332372.0
2014-06-01,Ohio,840090,1730818,342.01,2.87314898E8,345.72,2.90909115E8,-3.71,-3594217.0,3.71,3594217.0
2017-11-01,Idaho,71021,161011,314.03,2.2302449E7,317.74,2.2623054E7,-3.71,-320605.0,3.71,320605.0
2014-11-01,Illinois,1053277,2039353,359.31,3.7845682E8,363.02,3.82092493E8,-3.71,-3635673.0,3.71,3635673.0
2018-06-01,Illinois,913344,1826747,328.73,3.00242092E8,325.02,3.04062534E8,3.71,-3820442.0,3.71,3820442.0
2000-12-01,Minnesota,90545,193141,287.6,2.6040548E7,283.89,2.5706467E7,3.71,334081.0,3.71,334081.0
2016-07-01,Minnesota,229661,476393,294.61,6.7659801E7,290.9,6.711739E7,3.71,542411.0,3.71,542411.0
2004-08-01,New York,841931,1650733,326.39,2.747986E8,330.1,2.73435135E8,-3.71,1363465.0,3.71,1363465.0
2013-02-01,New York,1700761,3153979,375.62,6.38829385E8,379.33,6.46027226E8,-3.71,-7197841.0,3.71,7197841.0
2006-03-01,Nevada,54080,116634,310.04,1.6766806E7,306.33,1.6472299E7,3.71,294507.0,3.71,294507.0
2017-01-01,Nevada,225575,442515,308.64,6.9621929E7,312.35,7.0102717E7,-3.71,-480788.0,3.71,480788.0
1990-05-01,Colorado,90029,227255,369.8,3.3292357E7,373.51,3.3557122E7,-3.71,-264765.0,3.71,264765.0
2016-04-01,Colorado,225306,475244,364.64,8.2156556E7,368.35,8.3388557E7,-3.71,-1232001.0,3.71,1232001.0
1999-06-01,Maine,53709,108234,267.6,1.4372814E7,271.31,1.4790303E7,-3.71,-417489.0,3.71,417489.0
2006-05-01,Washington,273236,539008,292.96,8.0049584E7,296.67,8.104704E7,-3.71,-997456.0,3.71,997456.0
2004-06-01,Indiana,228213,532402,350.84,8.0068349E7,354.55,8.0367948E7,-3.71,-299599.0,3.71,299599.0
2019-06-01,Indiana,252565,559775,335.83,8.4819843E7,332.12,8.5362998E7,3.71,-543155.0,3.71,543155.0
2015-03-01,New Jersey,452882,904816,325.35,1.47344779E8,329.06,1.48921402E8,-3.71,-1576623.0,3.71,1576623.0
1997-08-01,Virginia,186559,438074,305.67,5.7027056E7,309.38,5.8421523E7,-3.71,-1394467.0,3.71,1394467.0
1998-06-01,Wyoming,9812,25165,345.78,3392857.0,349.48,3516886.0,-3.7,-124029.0,3.7,124029.0
2003-07-01,Wyoming,10182,25303,347.11,3534163.0,350.81,3639265.0,-3.7,-105102.0,3.7,105102.0
2021-07-01,Wyoming,13496,29489,590.52,7969725.0,586.82,7936192.0,3.7,33533.0,3.7,33533.0
2021-09-01,Delaware,55358,109563,538.65,2.9818476E7,534.95,3.0468329E7,3.7,-649853.0,3.7,649853.0
2024-11-01,West Virginia,145558,273522,330.16,4.8057331E7,333.86,4.9493711E7,-3.7,-1436380.0,3.7,1436380.0
1991-02-01,Maryland,127937,299372,401.25,5.1335124E7,397.55,4.9886371E7,3.7,1448753.0,3.7,1448753.0
1992-12-01,Montana,26803,69269,382.05,1.0239836E7,378.35,9940808.0,3.7,299028.0,3.7,299028.0
2005-06-01,Florida,617857,1264328,308.97,1.90897395E8,312.67,1.91320513E8,-3.7,-423118.0,3.7,423118.0
1989-02-01,Connecticut,42598,112990,278.83,1.1877759E7,275.13,1.1564867E7,3.7,312892.0,3.7,312892.0
2000-07-01,Illinois,347693,788051,334.93,1.16453207E8,338.63,1.23965172E8,-3.7,-7511965.0,3.7,7511965.0
2012-10-01,Minnesota,271500,547774,332.06,9.0155787E7,328.36,8.8183134E7,3.7,1972653.0,3.7,1972653.0
1998-01-01,Virgin Islands,5538,17604,657.68,3642232.0,661.38,3802929.0,-3.7,-160697.0,3.7,160697.0
2003-02-01,Virgin Islands,4302,12674,630.71,2713277.0,634.41,2720312.0,-3.7,-7035.0,3.7,7035.0
2012-05-01,Nevada,170031,355713,367.55,6.2495025E7,363.85,6.1507796E7,3.7,987229.0,3.7,987229.0
1998-09-01,Oklahoma,117772,283796,317.83,3.7431839E7,314.13,3.6934564E7,3.7,497275.0,3.7,497275.0
2016-01-01,Colorado,227234,480212,368.63,8.376585E7,372.33,8.4742962E7,-3.7,-977112.0,3.7,977112.0
2024-10-01,Colorado,329041,611567,361.44,1.1892734E8,357.74,1.16174103E8,3.7,2753237.0,3.7,2753237.0
1999-08-01,Iowa,53213,126692,307.46,1.6360956E7,303.76,1.6403923E7,3.7,-42967.0,3.7,42967.0
2015-05-01,Maine,103013,199508,303.21,3.123463E7,306.91,3.1714788E7,-3.7,-480158.0,3.7,480158.0
2011-05-01,Washington,549351,1060919,353.08,1.9396742E8,356.78,1.95221005E8,-3.7,-1253585.0,3.7,1253585.0
2013-10-01,Washington,592612,1113644,327.67,1.94182561E8,323.97,1.92026702E8,3.7,2155859.0,3.7,2155859.0
2003-08-01,Arizona,199152,513928,406.56,8.0967815E7,410.25,7.9908728E7,-3.69,1059087.0,3.69,1059087.0
2010-05-01,Louisiana,356652,831060,451.24,1.60936669E8,447.55,1.57429062E8,3.69,3507607.0,3.69,3507607.0
2016-10-01,Guam,15270,45697,764.15,1.1668544E7,760.46,1.1626693E7,3.69,41851.0,3.69,41851.0
2012-09-01,Utah,105375,256715,434.58,4.5793013E7,438.27,4.6420307E7,-3.69,-627294.0,3.69,627294.0
2006-11-01,Montana,34880,80007,341.97,1.1927573E7,345.66,1.2071182E7,-3.69,-143609.0,3.69,143609.0
2007-07-01,Montana,34770,80133,338.71,1.1776827E7,335.02,1.1689307E7,3.69,87520.0,3.69,87520.0
2017-09-01,Montana,56729,118297,324.88,1.8430417E7,328.57,1.886368E7,-3.69,-433263.0,3.69,433263.0
2020-07-01,District of Columbia,76605,125635,377.26,2.8900322E7,373.57,2.7924529E7,3.69,975793.0,3.69,975793.0
2013-09-01,New Mexico,193342,428877,404.91,7.8287269E7,408.6,7.8947714E7,-3.69,-660445.0,3.69,660445.0
1998-01-01,Connecticut,93424,200211,297.57,2.7798918E7,301.26,2.8330808E7,-3.69,-531890.0,3.69,531890.0
1996-12-01,Idaho,28818,74941,333.28,9604552.0,329.59,9239724.0,3.69,364828.0,3.69,364828.0
2022-09-01,Idaho,60541,121941,331.15,2.0048295E7,327.46,1.991137E7,3.69,136925.0,3.69,136925.0
2022-12-01,Illinois,1111313,2052818,550.0,6.11215911E8,546.31,6.02094469E8,3.69,9121442.0,3.69,9121442.0
1993-12-01,Minnesota,131235,312475,321.64,4.2210729E7,325.33,4.2784137E7,-3.69,-573408.0,3.69,573408.0
2018-02-01,New York,1568397,2808410,312.3,4.89810496E8,315.99,4.99309319E8,-3.69,-9498823.0,3.69,9498823.0
1990-11-01,Oklahoma,110935,280846,387.6,4.2997713E7,391.29,4.306653E7,-3.69,-68817.0,3.69,68817.0
2011-01-01,North Dakota,28202,61362,418.89,1.181343E7,422.58,1.1854553E7,-3.69,-41123.0,3.69,41123.0
2020-12-01,Virginia,377487,759082,461.76,1.74308548E8,465.45,1.75288682E8,-3.69,-980134.0,3.69,980134.0
2023-06-01,Wyoming,14346,29604,396.13,5682806.0,392.45,5637456.0,3.68,45350.0,3.68,45350.0
2017-09-01,Arizona,405924,898552,352.87,1.4323999E8,356.55,1.45335927E8,-3.68,-2095937.0,3.68,2095937.0
2002-09-01,Louisiana,235485,618504,390.07,9.1853487E7,393.75,9.2572887E7,-3.68,-719400.0,3.68,719400.0
2007-11-01,Louisiana,275860,669124,376.2,1.0377919E8,379.88,1.04018672E8,-3.68,-239482.0,3.68,239482.0
1992-06-01,New Hampshire,25439,59457,352.55,8968631.0,356.23,9187153.0,-3.68,-218522.0,3.68,218522.0
2010-05-01,New Hampshire,51048,108118,382.28,1.951502E7,378.6,1.915297E7,3.68,362050.0,3.68,362050.0
2016-03-01,California,2111634,4378063,392.87,8.29591636E8,396.55,8.32148373E8,-3.68,-2556737.0,3.68,2556737.0
2007-05-01,Georgia,383205,938870,376.77,1.44381386E8,380.45,1.45265079E8,-3.68,-883693.0,3.68,883693.0
2002-07-01,South Carolina,158689,389775,339.84,5.3929152E7,336.16,5.2500145E7,3.68,1429007.0,3.68,1429007.0
2010-01-01,South Carolina,352056,784615,435.79,1.5342222E8,439.47,1.5298427E8,-3.68,437950.0,3.68,437950.0
2001-11-01,West Virginia,98060,230481,302.43,2.9655437E7,298.75,2.9475089E7,3.68,180348.0,3.68,180348.0
1995-09-01,Missouri,232446,559377,358.17,8.3254149E7,361.85,8.4916483E7,-3.68,-1662334.0,3.68,1662334.0
2006-02-01,Montana,35641,82145,346.13,1.233645E7,349.81,1.2401748E7,-3.68,-65298.0,3.68,65298.0
1995-08-01,Pennsylvania,501509,1134142,340.22,1.70623635E8,343.9,1.74282317E8,-3.68,-3658682.0,3.68,3658682.0
2017-01-01,Pennsylvania,951525,1849422,313.69,2.98483246E8,317.37,3.01228159E8,-3.68,-2744913.0,3.68,2744913.0
2009-01-01,Tennessee,471591,1034145,383.39,1.80799535E8,387.07,1.7997567E8,-3.68,823865.0,3.68,823865.0
2014-09-01,Tennessee,636468,1282580,338.42,2.15395338E8,342.1,2.19387223E8,-3.68,-3991885.0,3.68,3991885.0
2007-03-01,Idaho,36616,88693,351.26,1.2861774E7,354.94,1.2772884E7,-3.68,88890.0,3.68,88890.0
2008-09-01,Idaho,44034,108157,357.53,1.574331E7,353.85,1.522295E7,3.68,520360.0,3.68,520360.0
2019-10-01,Vermont,38544,67296,266.34,1.0266073E7,262.66,1.013339E7,3.68,132683.0,3.68,132683.0
2004-02-01,Nevada,53524,120065,325.01,1.7395724E7,328.69,1.7476067E7,-3.68,-80343.0,3.68,80343.0
2002-02-01,Hawaii,51464,108005,455.3,2.3432225E7,451.62,2.3187799E7,3.68,244426.0,3.68,244426.0
2016-01-01,Hawaii,89582,178137,622.12,5.5731638E7,625.8,5.6706902E7,-3.68,-975264.0,3.68,975264.0
2024-06-01,Hawaii,83442,155254,722.87,6.0317228E7,726.55,6.0772329E7,-3.68,-455101.0,3.68,455101.0
1992-06-01,New Jersey,205491,503821,411.65,8.4589203E7,415.33,8.4940093E7,-3.68,-350890.0,3.68,350890.0
2001-12-01,Mississippi,127107,328097,356.16,4.5271018E7,352.48,4.4540869E7,3.68,730149.0,3.68,730149.0
1996-07-01,Wyoming,12584,32604,376.6,4739227.0,380.27,4874185.0,-3.67,-134958.0,3.67,134958.0
2004-08-01,Arizona,214380,542902,393.7,8.4402737E7,397.37,8.4475371E7,-3.67,-72634.0,3.67,72634.0
1989-05-01,Louisiana,247284,731321,431.34,1.06666027E8,435.01,1.07302503E8,-3.67,-636476.0,3.67,636476.0
